,Image Path,Label
27971,rev10/46/46_20210721 (507).JPG,HORSE
17068,rev10/9/9_20210712 (18).JPG,HUMANORVEHICLE
14044,rev14/48/48_20211123 (67).JPG,FOX
15961,rev15/9/9_20220113 (1307).JPG,MONGOOSE
4303,rev04/15/15_20210201 (8370).JPG,CERVIDAE
12296,rev06/2/2_20210413 (6417).JPG,FOX
19454,rev07/21/21_20210504 (3264).JPG,COW
4296,rev01/39/39_20201028 (304).JPG,CERVIDAE
21254,rev14/4/4_20211215 (4459).JPG,COW
13252,rev15/33/33_20220105 (424).JPG,FOX
7178,rev14/36/36_20220127 (2355).JPG,DEER
18239,rev07/39/39_20210417 (2).JPG,HUMANORVEHICLE
24810,rev14/4/4_20211214 (3927).JPG,FALLOWDEER
4421,rev08/24/24_20210518 (12405).JPG,CERVIDAE
23141,rev01/9/9_20201103 (540).JPG,FALLOWDEER
2867,rev14/33/33_20211127 (140).JPG,EMPTY
8223,rev06/8/8_20210410 (597).JPG,DEER
29497,rev01/6/6_20201111 (3366).JPG,HARE
3813,rev05/19/19_20210316 (1185).JPG,CERVIDAE
29059,rev12/50/50_20210928 (5854).JPG,LEPORID
9891,rev03/43/43_20201221 (102).JPG,WILDBOAR
12758,rev06/28/28_20210319 (1361).JPG,FOX
15521,rev14/11/11_20211209 (182).JPG,BADGER
28564,rev01/6/6_20201031 (2526).JPG,LEPORID
10579,rev04/11/11_20210131 (540).JPG,WILDBOAR
28641,rev01/20/20_20201027 (376).JPG,LEPORID
20146,rev10/9/9_20210806 (2456).JPG,COW
25176,rev10/46/46_20210815 (1412).JPG,HORSE
6481,rev14/18/18_20211213 (2067).JPG,DEER
21321,rev07/21/21_20210513 (3932).JPG,COW
22945,rev14/18/18_20211212 (1884).JPG,FALLOWDEER
25113,rev09/33/33_20210624 (366).JPG,FALLOWDEER
25131,rev08/46/46_20210615 (1825).JPG,HORSE
29470,rev14/11/11_20211204 (125).JPG,HARE
4520,rev04/18/18_20210216 (4549).JPG,CERVIDAE
23766,rev05/10/10_20210308 (1657).JPG,FALLOWDEER
17501,rev08/18/18_20210514 (7).JPG,HUMANORVEHICLE
19703,rev03/21/21_20201231 (3300).JPG,COW
8726,rev12/4/4_20210922 (202).JPG,DEER
4372,rev04/9/9_20210216 (1404).JPG,CERVIDAE
12037,rev03/32/32_20210106 (443).JPG,FOX
4720,rev12/50/50_20211006 (8279).JPG,CERVIDAE
14529,rev05/42/42_20210315 (340).JPG,FOX
14603,rev08/1/1_20210526 (880).JPG,FOX
11299,rev10/41/41_20210810 (4971).JPG,WILDBOAR
12747,rev05/2/2_20210223 (663).JPG,FOX
21424,rev09/9/9_20210630 (1593).JPG,COW
16683,rev04/37/37_20210115 (13).JPG,HUMANORVEHICLE
21407,rev07/21/21_20210421 (1303).JPG,COW
19549,rev14/4/4_20211216 (7413).JPG,COW
3064,rev13/47/47_20211013 (169).JPG,CERVIDAE
3585,rev01/34/34_20201102 (3653).JPG,CERVIDAE
9938,rev14/10/10_20211208 (4377).JPG,WILDBOAR
28143,rev12/20/20_20210919 (1048).JPG,LEPORID
23753,rev15/9/9_20220120 (1981).JPG,FALLOWDEER
11376,rev03/33/33_20210101 (507).JPG,WILDBOAR
4932,rev14/22/22_20211215 (502).JPG,CERVIDAE
3482,rev03/15/15_20201228 (3701).JPG,CERVIDAE
18701,rev08/38/38_20210618 (6889).JPG,HUMANORVEHICLE
16437,rev12/46/46_20211010 (791).JPG,HUMANORVEHICLE
20082,rev14/4/4_20211215 (4311).JPG,COW
9687,rev05/24/24_20210305 (2078).JPG,WILDBOAR
24061,rev09/20/20_20210624 (8439).JPG,FALLOWDEER
20296,rev05/21/21_20210312 (1773).JPG,COW
4981,rev12/21/21_20210922 (62).JPG,CERVIDAE
22278,rev14/21/21_20211124 (838).JPG,FALLOWDEER
8615,rev05/10/10_20210314 (5382).JPG,DEER
17928,rev07/19/19_20210417 (12).JPG,HUMANORVEHICLE
25295,rev14/4/4_20211208 (2733).JPG,HORSE
11732,rev01/31/31_20201113 (403).JPG,WILDBOAR
8966,rev03/15/15_20210101 (4829).JPG,DEER
9485,rev14/21/21_20211215 (9246).JPG,WILDBOAR
17431,rev08/2/2_20210514 (2).JPG,HUMANORVEHICLE
12978,rev13/9/9_20211110 (3612).JPG,FOX
10812,rev01/33/33_20201104 (199).JPG,WILDBOAR
4229,rev03/14/14_20201228 (667).JPG,CERVIDAE
24199,rev10/33/33_20210717 (68).JPG,FALLOWDEER
28504,rev05/2/2_20210313 (3947).JPG,LEPORID
624,rev11/20/20_20210902 (16805).JPG,EMPTY
16171,rev08/20/20_20210514 (1).JPG,HUMANORVEHICLE
20965,rev06/2/2_20210326 (2245).JPG,COW
18809,rev15/39/39_20211216 (2).JPG,HUMANORVEHICLE
25260,rev11/46/46_20210823 (1472).JPG,HORSE
24883,rev09/28/28_20210628 (3738).JPG,FALLOWDEER
10610,rev05/20/20_20210318 (3147).JPG,WILDBOAR
2346,rev11/1/1_20210905 (3626).JPG,EMPTY
13059,rev11/11/11_20210827 (2113).JPG,FOX
6422,rev13/21/21_20211030 (3482).JPG,DEER
5843,rev03/4/4_20201222 (447).JPG,CERVIDAE
20692,rev06/2/2_20210414 (7198).JPG,COW
6557,rev14/4/4_20211125 (427).JPG,DEER
12083,rev09/48/48_20210711 (158).JPG,FOX
17876,rev09/18/18_20210616 (18).JPG,HUMANORVEHICLE
7516,rev15/10/10_20211218 (576).JPG,DEER
10146,rev04/15/15_20210130 (6925).JPG,WILDBOAR
762,rev10/49/49_20210731 (15578).JPG,EMPTY
25787,rev04/15/15_20210208 (11421).JPG,HORSE
6308,rev10/41/41_20210801 (4116).JPG,DEER
4140,rev06/38/38_20210325 (6464).JPG,CERVIDAE
12534,rev12/19/19_20210930 (802).JPG,FOX
11257,rev14/19/19_20211209 (206).JPG,WILDBOAR
21247,rev10/49/49_20210724 (7608).JPG,COW
25489,rev01/26/26_20201031 (2953).JPG,HORSE
24161,rev09/31/31_20210707 (7163).JPG,FALLOWDEER
19652,rev14/4/4_20211215 (4263).JPG,COW
7318,rev14/18/18_20211212 (1954).JPG,DEER
11791,rev04/12/12_20210121 (65).JPG,WILDBOAR
10261,rev06/46/46_20210409 (100).JPG,WILDBOAR
3594,rev01/21/21_20201107 (3124).JPG,CERVIDAE
22964,rev13/9/9_20211025 (1999).JPG,FALLOWDEER
7348,rev13/18/18_20211118 (7141).JPG,DEER
23690,rev12/28/28_20210925 (657).JPG,FALLOWDEER
19411,rev14/21/21_20211201 (3559).JPG,COW
12092,rev05/11/11_20210224 (255).JPG,FOX
24740,rev15/50/50_20211218 (420).JPG,FALLOWDEER
25645,rev09/44/44_20210624 (329).JPG,HORSE
29369,rev06/2/2_20210328 (3190).JPG,RABBIT
22717,rev14/18/18_20211206 (627).JPG,FALLOWDEER
8725,rev08/28/28_20210518 (840).JPG,DEER
22608,rev14/18/18_20211202 (371).JPG,FALLOWDEER
5047,rev03/40/40_20210101 (3460).JPG,CERVIDAE
3222,rev14/4/4_20211209 (2851).JPG,CERVIDAE
1815,rev08/5/5_20210602 (4188).JPG,EMPTY
10098,rev01/29/29_20201108 (656).JPG,WILDBOAR
29104,rev06/20/20_20210325 (3306).JPG,LEPORID
15983,rev11/17/17_20210913 (13884).JPG,HUMANORVEHICLE
2992,rev01/26/26_20201112 (15314).JPG,EMPTY
11753,rev08/33/33_20210614 (1017).JPG,WILDBOAR
26082,rev10/9/9_20210801 (1587).JPG,HORSE
28126,rev01/6/6_20201030 (2187).JPG,LEPORID
19366,rev03/2/2_20201225 (2591).JPG,COW
15685,rev06/24/24_20210319 (171).JPG,BADGER
27752,rev04/2/2_20210211 (8635).JPG,HORSE
27918,rev06/28/28_20210410 (15637).JPG,HORSE
16595,rev09/38/38_20210618 (5).JPG,HUMANORVEHICLE
34,rev07/25/25_20210424 (4374).JPG,EMPTY
25360,rev11/4/4_20210912 (7349).JPG,HORSE
4438,rev13/50/50_20211025 (4368).JPG,CERVIDAE
2227,rev12/18/18_20211011 (2542).JPG,EMPTY
1837,rev10/49/49_20210806 (18815).JPG,EMPTY
3578,rev01/26/26_20201111 (13644).JPG,CERVIDAE
14186,rev13/10/10_20211023 (1325).JPG,FOX
2111,rev10/49/49_20210730 (10181).JPG,EMPTY
550,rev09/2/2_20210621 (21688).JPG,EMPTY
11068,rev13/17/17_20211101 (979).JPG,WILDBOAR
25080,rev09/33/33_20210618 (62).JPG,FALLOWDEER
23474,rev15/21/21_20211227 (3556).JPG,FALLOWDEER
2664,rev07/46/46_20210501 (400).JPG,EMPTY
3566,rev08/39/39_20210518 (798).JPG,CERVIDAE
18566,rev15/11/11_20220125 (645).JPG,HUMANORVEHICLE
26320,rev03/15/15_20210108 (6593).JPG,HORSE
15009,rev14/11/11_20211215 (261).JPG,BADGER
644,rev06/24/24_20210402 (6590).JPG,EMPTY
21600,rev14/4/4_20211216 (5989).JPG,COW
28348,rev06/2/2_20210330 (3517).JPG,LEPORID
10356,rev05/41/41_20210222 (84).JPG,WILDBOAR
7487,rev09/38/38_20210629 (2123).JPG,DEER
28971,rev11/33/33_20210821 (11).JPG,LEPORID
8348,rev04/4/4_20210214 (4422).JPG,DEER
2718,rev06/50/50_20210413 (16290).JPG,EMPTY
22356,rev01/21/21_20201027 (306).JPG,FALLOWDEER
28864,rev05/2/2_20210313 (3939).JPG,LEPORID
8845,rev05/35/35_20210316 (2575).JPG,DEER
21850,rev09/46/46_20210625 (956).JPG,COW
23441,rev14/9/9_20211202 (1440).JPG,FALLOWDEER
29134,rev13/20/20_20211021 (601).JPG,LEPORID
20984,rev07/49/49_20210423 (1616).JPG,COW
7840,rev15/21/21_20211225 (3449).JPG,DEER
20138,rev06/2/2_20210417 (8678).JPG,COW
423,rev11/49/49_20210816 (5233).JPG,EMPTY
3662,rev04/37/37_20210218 (3509).JPG,CERVIDAE
21410,rev01/15/15_20201107 (7577).JPG,COW
17626,rev13/9/9_20211012 (2).JPG,HUMANORVEHICLE
22061,rev14/21/21_20211211 (7702).JPG,COW
24812,rev13/9/9_20211108 (3427).JPG,FALLOWDEER
6202,rev14/18/18_20211212 (1664).JPG,DEER
2958,rev12/32/32_20210925 (7595).JPG,EMPTY
14332,rev08/41/41_20210607 (4618).JPG,FOX
2041,rev10/49/49_20210726 (8506).JPG,EMPTY
11253,rev04/11/11_20210213 (968).JPG,WILDBOAR
9534,rev11/33/33_20210903 (617).JPG,WILDBOAR
22129,rev14/45/45_20211208 (160).JPG,FALLOWDEER
22505,rev07/10/10_20210428 (844).JPG,FALLOWDEER
6328,rev14/20/20_20211212 (908).JPG,DEER
26781,rev03/15/15_20201227 (2682).JPG,HORSE
6492,rev15/41/41_20220105 (200).JPG,DEER
20302,rev14/4/4_20211216 (6485).JPG,COW
8868,rev14/10/10_20211214 (5769).JPG,DEER
13655,rev04/37/37_20210118 (238).JPG,FOX
11570,rev05/12/12_20210307 (318).JPG,WILDBOAR
20577,rev14/28/28_20211202 (697).JPG,COW
17705,rev11/38/38_20210815 (46).JPG,HUMANORVEHICLE
27866,rev05/15/15_20210310 (8716).JPG,HORSE
27388,rev15/4/4_20211220 (1043).JPG,HORSE
14268,rev03/9/9_20201219 (218).JPG,FOX
8141,rev01/34/34_20201028 (2199).JPG,DEER
7779,rev14/28/28_20211210 (1730).JPG,DEER
9812,rev01/29/29_20201108 (681).JPG,WILDBOAR
2342,rev04/15/15_20210128 (6281).JPG,EMPTY
9116,rev06/50/50_20210409 (106).JPG,WILDBOAR
18821,rev01/13/13_20201025 (100).JPG,HUMANORVEHICLE
19197,rev14/4/4_20211216 (7392).JPG,COW
1330,rev06/2/2_20210417 (10055).JPG,EMPTY
19232,rev01/15/15_20201107 (8115).JPG,COW
8891,rev14/18/18_20211213 (2224).JPG,DEER
14081,rev01/12/12_20201028 (58).JPG,FOX
6994,rev15/21/21_20211229 (3955).JPG,DEER
5929,rev15/24/24_20220113 (476).JPG,CERVIDAE
4602,rev14/2/2_20211211 (2277).JPG,CERVIDAE
20988,rev08/9/9_20210603 (1241).JPG,COW
11778,rev04/14/14_20210209 (2194).JPG,WILDBOAR
16638,rev03/9/9_20201217 (4).JPG,HUMANORVEHICLE
12811,rev03/11/11_20210104 (327).JPG,FOX
15073,rev13/11/11_20211102 (277).JPG,BADGER
5453,rev08/36/36_20210519 (4306).JPG,CERVIDAE
8023,rev14/21/21_20211121 (201).JPG,DEER
4241,rev01/8/8_20201029 (156).JPG,CERVIDAE
4449,rev15/10/10_20220103 (3700).JPG,CERVIDAE
8786,rev14/21/21_20211126 (1076).JPG,DEER
2497,rev11/1/1_20210910 (4420).JPG,EMPTY
18003,rev06/24/24_20210318 (23).JPG,HUMANORVEHICLE
16255,rev09/31/31_20210615 (17).JPG,HUMANORVEHICLE
4751,rev14/36/36_20220120 (2009).JPG,CERVIDAE
18683,rev14/38/38_20211217 (1234).JPG,HUMANORVEHICLE
22212,rev09/28/28_20210620 (1364).JPG,FALLOWDEER
747,rev01/15/15_20201108 (15758).JPG,EMPTY
25639,rev04/15/15_20210210 (14477).JPG,HORSE
28700,rev01/6/6_20201031 (2565).JPG,LEPORID
29014,rev05/2/2_20210315 (4257).JPG,LEPORID
5879,rev14/4/4_20211213 (3710).JPG,CERVIDAE
24728,rev15/31/31_20211228 (135).JPG,FALLOWDEER
3876,rev13/9/9_20211106 (3053).JPG,CERVIDAE
18095,rev05/19/19_20210220 (17).JPG,HUMANORVEHICLE
8299,rev14/10/10_20211212 (5442).JPG,DEER
26302,rev11/46/46_20210905 (3234).JPG,HORSE
5662,rev09/31/31_20210707 (7161).JPG,CERVIDAE
4955,rev14/1/1_20211213 (1628).JPG,CERVIDAE
16337,rev07/31/31_20210417 (7).JPG,HUMANORVEHICLE
12267,rev08/48/48_20210520 (65).JPG,FOX
9948,rev03/33/33_20201230 (473).JPG,WILDBOAR
6392,rev14/18/18_20211207 (840).JPG,DEER
20378,rev07/49/49_20210423 (2184).JPG,COW
27276,rev14/10/10_20211203 (2635).JPG,HORSE
20312,rev04/21/21_20210115 (42).JPG,COW
19303,rev06/2/2_20210417 (8640).JPG,COW
3263,rev05/2/2_20210310 (3045).JPG,CERVIDAE
10906,rev01/32/32_20201110 (741).JPG,WILDBOAR
22317,rev09/44/44_20210620 (48).JPG,FALLOWDEER
11775,rev14/20/20_20211209 (745).JPG,WILDBOAR
1339,rev07/25/25_20210430 (8620).JPG,EMPTY
28938,rev15/4/4_20211219 (866).JPG,LEPORID
733,rev11/49/49_20210829 (10445).JPG,EMPTY
16262,rev09/10/10_20210713 (6165).JPG,HUMANORVEHICLE
10557,rev06/19/19_20210320 (47).JPG,WILDBOAR
15788,rev06/28/28_20210320 (3488).JPG,MONGOOSE
25132,rev02/15/15_20201127 (2851).JPG,HORSE
13079,rev11/48/48_20210821 (57).JPG,FOX
2929,rev10/42/42_20210722 (1248).JPG,EMPTY
3639,rev14/16/16_20211126 (140).JPG,CERVIDAE
17892,rev08/28/28_20210515 (19).JPG,HUMANORVEHICLE
13852,rev11/41/41_20210910 (4110).JPG,FOX
28149,rev14/21/21_20211210 (7221).JPG,LEPORID
23498,rev14/21/21_20211127 (3025).JPG,FALLOWDEER
4845,rev07/1/1_20210427 (550).JPG,CERVIDAE
10023,rev01/21/21_20201112 (5001).JPG,WILDBOAR
19072,rev15/48/48_20211216 (12).JPG,GENET
23222,rev01/9/9_20201107 (795).JPG,FALLOWDEER
13084,rev14/24/24_20211128 (691).JPG,FOX
499,rev08/28/28_20210519 (1062).JPG,EMPTY
16084,rev07/19/19_20210417 (26).JPG,HUMANORVEHICLE
15912,rev04/2/2_20210129 (5643).JPG,MONGOOSE
8544,rev14/49/49_20211129 (1132).JPG,DEER
4160,rev07/42/42_20210509 (314).JPG,CERVIDAE
6,rev07/2/2_20210501 (20959).JPG,EMPTY
4519,rev07/28/28_20210510 (5696).JPG,CERVIDAE
96,rev11/49/49_20210816 (7660).JPG,EMPTY
26112,rev04/15/15_20210210 (13697).JPG,HORSE
8676,rev14/18/18_20211207 (1154).JPG,DEER
26869,rev02/15/15_20201127 (2923).JPG,HORSE
3427,rev04/41/41_20210213 (419).JPG,CERVIDAE
8763,rev14/21/21_20211203 (3926).JPG,DEER
15771,rev03/36/36_20201230 (251).JPG,MONGOOSE
28046,rev14/17/17_20211213 (702).JPG,HORSE
23671,rev13/9/9_20211104 (2939).JPG,FALLOWDEER
9767,rev01/31/31_20201023 (49).JPG,WILDBOAR
17283,rev11/20/20_20210815 (2).JPG,HUMANORVEHICLE
3265,rev04/34/34_20210116 (53).JPG,CERVIDAE
27915,rev11/46/46_20210822 (1250).JPG,HORSE
9645,rev05/28/28_20210306 (916).JPG,WILDBOAR
20011,rev07/2/2_20210423 (1265).JPG,COW
7267,rev09/19/19_20210619 (458).JPG,DEER
4982,rev05/15/15_20210221 (2804).JPG,CERVIDAE
3752,rev04/21/21_20210124 (1475).JPG,CERVIDAE
2900,rev09/36/36_20210619 (5231).JPG,EMPTY
19798,rev01/15/15_20201103 (3007).JPG,COW
25497,rev14/10/10_20211203 (2576).JPG,HORSE
15773,rev13/9/9_20211104 (2917).JPG,MONGOOSE
14982,rev13/32/32_20211015 (1808).JPG,FOX
3635,rev03/17/17_20201226 (90).JPG,CERVIDAE
14926,rev04/39/39_20210116 (57).JPG,FOX
21844,rev10/9/9_20210719 (514).JPG,COW
11605,rev03/33/33_20201225 (265).JPG,WILDBOAR
18388,rev06/10/10_20210417 (12376).JPG,HUMANORVEHICLE
17837,rev01/6/6_20201115 (3506).JPG,HUMANORVEHICLE
25065,rev10/33/33_20210728 (110).JPG,FALLOWDEER
15296,rev06/37/37_20210323 (97).JPG,BADGER
13166,rev07/48/48_20210502 (408).JPG,FOX
20467,rev09/9/9_20210630 (2196).JPG,COW
13943,rev07/47/47_20210510 (1472).JPG,FOX
26232,rev04/35/35_20210130 (2043).JPG,HORSE
8965,rev08/10/10_20210617 (6864).JPG,DEER
28052,rev09/44/44_20210624 (370).JPG,HORSE
7609,rev15/41/41_20220107 (237).JPG,DEER
462,rev08/49/49_20210519 (4728).JPG,EMPTY
12527,rev04/11/11_20210203 (592).JPG,FOX
18086,rev10/46/46_20210816 (1440).JPG,HUMANORVEHICLE
9089,rev14/49/49_20211210 (2295).JPG,WILDBOAR
12293,rev09/1/1_20210711 (5161).JPG,FOX
14454,rev13/22/22_20211110 (1085).JPG,FOX
8403,rev13/28/28_20211028 (454).JPG,DEER
27574,rev02/10/10_20201128 (1329).JPG,HORSE
14411,rev04/11/11_20210211 (862).JPG,FOX
18729,rev05/22/22_20210318 (2483).JPG,HUMANORVEHICLE
9872,rev14/28/28_20211215 (2216).JPG,WILDBOAR
3745,rev08/38/38_20210602 (4729).JPG,CERVIDAE
16349,rev15/33/33_20211216 (7).JPG,HUMANORVEHICLE
15617,rev09/47/47_20210615 (14).JPG,BADGER
10075,rev01/29/29_20201114 (919).JPG,WILDBOAR
10868,rev04/11/11_20210128 (381).JPG,WILDBOAR
23771,rev09/33/33_20210624 (198).JPG,FALLOWDEER
29703,rev06/2/2_20210410 (5452).JPG,HARE
17757,rev07/19/19_20210514 (2942).JPG,HUMANORVEHICLE
27408,rev02/10/10_20201128 (1265).JPG,HORSE
1122,rev03/43/43_20201224 (292).JPG,EMPTY
29389,rev15/4/4_20211219 (865).JPG,RABBIT
28824,rev05/11/11_20210305 (578).JPG,LEPORID
10512,rev01/29/29_20201114 (851).JPG,WILDBOAR
16938,rev01/31/31_20201023 (6).JPG,HUMANORVEHICLE
2140,rev08/49/49_20210519 (3858).JPG,EMPTY
21170,rev01/17/17_20201030 (369).JPG,COW
24540,rev03/5/5_20210109 (378).JPG,FALLOWDEER
17181,rev04/17/17_20210114 (7).JPG,HUMANORVEHICLE
6921,rev14/38/38_20211208 (774).JPG,DEER
9407,rev01/29/29_20201107 (568).JPG,WILDBOAR
22855,rev08/33/33_20210613 (973).JPG,FALLOWDEER
26167,rev02/10/10_20201211 (5340).JPG,HORSE
6769,rev14/28/28_20211210 (1746).JPG,DEER
6714,rev08/36/36_20210517 (1517).JPG,DEER
4347,rev14/38/38_20211122 (71).JPG,CERVIDAE
26995,rev04/4/4_20210120 (375).JPG,HORSE
4404,rev06/19/19_20210328 (659).JPG,CERVIDAE
6726,rev13/35/35_20211026 (672).JPG,DEER
3922,rev06/19/19_20210410 (2369).JPG,CERVIDAE
4254,rev13/10/10_20211022 (1191).JPG,CERVIDAE
20548,rev14/21/21_20211129 (3210).JPG,COW
26031,rev11/46/46_20210823 (1587).JPG,HORSE
21332,rev07/49/49_20210423 (1692).JPG,COW
13748,rev07/2/2_20210418 (481).JPG,FOX
20041,rev03/2/2_20201228 (4322).JPG,COW
5770,rev13/28/28_20211117 (1665).JPG,CERVIDAE
8140,rev09/28/28_20210619 (1244).JPG,DEER
10226,rev03/37/37_20201229 (2503).JPG,WILDBOAR
12642,rev13/50/50_20211018 (2160).JPG,FOX
4672,rev04/2/2_20210125 (3610).JPG,CERVIDAE
29086,rev01/6/6_20201027 (1345).JPG,LEPORID
13759,rev15/17/17_20211227 (116).JPG,FOX
13981,rev13/50/50_20211111 (8293).JPG,FOX
20937,rev13/21/21_20211113 (5916).JPG,COW
21139,rev14/4/4_20211216 (6695).JPG,COW
11740,rev14/24/24_20211124 (361).JPG,WILDBOAR
27710,rev11/35/35_20210910 (2894).JPG,HORSE
17298,rev04/25/25_20210219 (2470).JPG,HUMANORVEHICLE
4413,rev02/15/15_20201201 (5422).JPG,CERVIDAE
24195,rev15/50/50_20220119 (7084).JPG,FALLOWDEER
23672,rev14/21/21_20211126 (950).JPG,FALLOWDEER
19035,rev10/47/47_20210808 (1137).JPG,GENET
821,rev08/24/24_20210521 (18328).JPG,EMPTY
14751,rev15/32/32_20211216 (12).JPG,FOX
18353,rev06/28/28_20210417 (16272).JPG,HUMANORVEHICLE
18759,rev09/19/19_20210618 (6).JPG,HUMANORVEHICLE
3690,rev01/40/40_20201029 (3143).JPG,CERVIDAE
21728,rev06/2/2_20210326 (2297).JPG,COW
18359,rev05/10/10_20210219 (7).JPG,HUMANORVEHICLE
17035,rev11/4/4_20210915 (7564).JPG,HUMANORVEHICLE
18914,rev15/4/4_20220126 (8641).JPG,HUMANORVEHICLE
10459,rev04/20/20_20210123 (235).JPG,WILDBOAR
11551,rev01/28/28_20201106 (1830).JPG,WILDBOAR
13802,rev01/14/14_20201025 (69).JPG,FOX
7613,rev15/10/10_20211221 (1081).JPG,DEER
21857,rev03/28/28_20210114 (16135).JPG,COW
8136,rev01/26/26_20201101 (3365).JPG,DEER
24403,rev14/28/28_20211128 (205).JPG,FALLOWDEER
29751,rev05/2/2_20210221 (139).JPG,HARE
18989,rev04/11/11_20210207 (745).JPG,GENET
29302,rev09/20/20_20210620 (3205).JPG,RABBIT
26314,rev04/12/12_20210129 (94).JPG,HORSE
2647,rev08/2/2_20210517 (18043).JPG,EMPTY
6112,rev14/28/28_20211128 (178).JPG,DEER
26943,rev02/10/10_20201208 (4833).JPG,HORSE
19137,rev07/49/49_20210423 (2056).JPG,COW
1457,rev14/8/8_20211128 (24).JPG,EMPTY
8616,rev09/38/38_20210624 (1249).JPG,DEER
14913,rev04/7/7_20210125 (96).JPG,FOX
15777,rev03/24/24_20210110 (1578).JPG,MONGOOSE
10376,rev13/49/49_20211121 (3359).JPG,WILDBOAR
345,rev11/49/49_20210908 (11530).JPG,EMPTY
14034,rev13/20/20_20211026 (709).JPG,FOX
29527,rev06/2/2_20210415 (8017).JPG,HARE
25297,rev14/38/38_20211210 (908).JPG,HORSE
4322,rev04/4/4_20210131 (2925).JPG,CERVIDAE
20599,rev08/9/9_20210605 (3969).JPG,COW
26541,rev02/14/14_20201203 (651).JPG,HORSE
2730,rev05/15/15_20210224 (4400).JPG,EMPTY
5040,rev07/22/22_20210420 (890).JPG,CERVIDAE
26377,rev11/35/35_20210910 (2740).JPG,HORSE
27601,rev04/15/15_20210210 (13066).JPG,HORSE
27997,rev11/4/4_20210817 (1139).JPG,HORSE
10650,rev13/24/24_20211109 (2631).JPG,WILDBOAR
25481,rev15/9/9_20211217 (59).JPG,HORSE
22675,rev09/38/38_20210629 (2114).JPG,FALLOWDEER
9875,rev11/42/42_20210822 (416).JPG,WILDBOAR
15192,rev06/47/47_20210407 (183).JPG,BADGER
16196,rev01/31/31_20201023 (24).JPG,HUMANORVEHICLE
28926,rev14/11/11_20211129 (67).JPG,LEPORID
25681,rev14/38/38_20211130 (566).JPG,HORSE
25818,rev08/46/46_20210613 (1237).JPG,HORSE
19246,rev07/21/21_20210424 (2264).JPG,COW
28667,rev15/20/20_20220114 (453).JPG,LEPORID
738,rev13/42/42_20211029 (215).JPG,EMPTY
12423,rev09/31/31_20210625 (2805).JPG,FOX
29599,rev06/2/2_20210404 (4165).JPG,HARE
22759,rev15/10/10_20211225 (1793).JPG,FALLOWDEER
15080,rev11/1/1_20210830 (2652).JPG,BADGER
12457,rev13/33/33_20211118 (625).JPG,FOX
17318,rev07/49/49_20210418 (6).JPG,HUMANORVEHICLE
23613,rev05/35/35_20210224 (518).JPG,FALLOWDEER
24454,rev10/9/9_20210811 (2873).JPG,FALLOWDEER
12058,rev06/2/2_20210320 (99).JPG,FOX
573,rev12/39/39_20210915 (140).JPG,EMPTY
9685,rev03/33/33_20201220 (162).JPG,WILDBOAR
6024,rev01/21/21_20201111 (4396).JPG,DEER
4902,rev15/10/10_20220112 (6117).JPG,CERVIDAE
1118,rev12/39/39_20210922 (740).JPG,EMPTY
1698,rev07/49/49_20210510 (17655).JPG,EMPTY
5107,rev06/37/37_20210322 (90).JPG,CERVIDAE
21256,rev06/2/2_20210327 (3131).JPG,COW
27339,rev10/46/46_20210815 (1356).JPG,HORSE
11900,rev14/20/20_20211209 (690).JPG,WILDBOAR
24404,rev06/2/2_20210321 (412).JPG,FALLOWDEER
28358,rev15/49/49_20220114 (1130).JPG,LEPORID
28950,rev15/4/4_20211220 (895).JPG,LEPORID
11031,rev05/20/20_20210307 (1049).JPG,WILDBOAR
20873,rev06/2/2_20210414 (7210).JPG,COW
9099,rev08/36/36_20210515 (1091).JPG,WILDBOAR
2457,rev08/49/49_20210518 (3048).JPG,EMPTY
4991,rev14/28/28_20211212 (1864).JPG,CERVIDAE
25582,rev05/15/15_20210221 (1356).JPG,HORSE
28464,rev01/6/6_20201102 (2909).JPG,LEPORID
16747,rev05/15/15_20210227 (5253).JPG,HUMANORVEHICLE
23877,rev04/2/2_20210202 (6129).JPG,FALLOWDEER
26517,rev11/17/17_20210822 (285).JPG,HORSE
29475,rev03/2/2_20201215 (26).JPG,HARE
12806,rev13/10/10_20211109 (4704).JPG,FOX
15918,rev12/31/31_20210918 (88).JPG,MONGOOSE
15060,rev11/1/1_20210830 (2651).JPG,BADGER
11163,rev13/47/47_20211014 (192).JPG,WILDBOAR
22869,rev10/35/35_20210806 (3283).JPG,FALLOWDEER
15844,rev06/39/39_20210407 (1126).JPG,MONGOOSE
5343,rev03/43/43_20210101 (938).JPG,CERVIDAE
20375,rev10/9/9_20210811 (2785).JPG,COW
9008,rev14/49/49_20211201 (1442).JPG,WILDBOAR
10231,rev14/49/49_20211128 (967).JPG,WILDBOAR
15018,rev09/47/47_20210615 (26).JPG,BADGER
6688,rev14/4/4_20211124 (367).JPG,DEER
5068,rev14/10/10_20211209 (4620).JPG,CERVIDAE
3100,rev13/9/9_20211115 (4197).JPG,CERVIDAE
17473,rev15/32/32_20220125 (253).JPG,HUMANORVEHICLE
23492,rev14/9/9_20211206 (1665).JPG,FALLOWDEER
9995,rev09/44/44_20210626 (665).JPG,WILDBOAR
14513,rev08/9/9_20210523 (68).JPG,FOX
7427,rev13/18/18_20211118 (7005).JPG,DEER
